,username,novel_id,interest
67898,Holdgar_,66507,0
67899,nynykoko,66507,1
67900,AdimusReikaVon,66507,1
67901,namv22,66507,1
67902,_kuro_n3ko_,66507,1
67903,CapRye1995,66507,1
67904,DonkeyKongInnit,66507,1
67905,Leandro_Pereira,66507,1
67906,Tetsuka-B,66507,0
67907,Smilexxx,66507,1
67908,lolamall,66507,1
67909,BWilliam9919,66507,1
67910,Siegel,66507,1
67911,MiggyDaSilentman,66507,1
67912,patrillez,66507,1
67913,MasterJeremy,66507,1
67914,suzakuphoenix,66507,1
67915,assemomar,66507,1
67916,TheFFOfLifeXVII,66507,1
67917,Nurole,66507,1
67918,GarbageCollector,66507,1
67919,Messatsu15,66507,1
67920,TheCrunchyUser,66507,1
67921,juanc37,66507,1
67922,LastCourier,66507,1
67923,Yep05,66507,1
67924,Yoshikai,66507,1
67925,HunDun,66507,1
67926,matrix109,66507,1
67927,Strawhat-Shinobi,66507,1
67928,Goobis,66507,1
67929,Deivi_rose,66507,1
67930,Bloody_Gaikotsu,66441,1
67931,mshaim,66441,1
67932,testing_works,66441,1
67933,Kanyuu,66441,1
67934,Psychomorphosis,66441,1
67935,MarCam12,66441,1
67936,wopian,66441,1
67937,tptai03,66441,1
67938,Drakon70,66441,1
67939,HesitantSuccubus,66441,1
67940,moshyu,66441,1
67941,Kim_Kil_Whan,66441,1
67942,HardzGuardian,66441,0
67943,cloudberrybob,66441,0
67944,alexvgz,66441,1
67945,Axel1090,66441,1
67946,CapRye1995,66441,1
67947,DonkeyKongInnit,66441,0
67948,kito_fool_pace,66441,1
67949,lolamall,66441,1
67950,blvckwolfs,66441,0
67951,GarbageCollector,66441,1
67952,MrCrypticGames,66441,1
67953,Gennon,66441,1
67954,Snob,66441,1
67955,HunDun,66441,1
67956,GussEber,66441,0
67957,Rama_pt,66441,1
67958,SaithD,66441,1
67959,Stark700,66441,0
67960,aquacharde,66441,1
67961,formay,66441,1
67962,dagix3r,66441,1
67963,PeanutMcNerdly,66441,1
67964,Kurochi489,66441,1
67965,Sirioth,66441,1
67966,G-Mak,66441,1
67967,lLeraJ,66441,1
67968,MrEpicMichael,66441,1
67969,LunyRem,66441,0
67970,yacobeans,66441,1
67971,Kristal6475,66441,1
67972,Ares004,66441,1
67973,ShinKozato,66441,1
67974,Maesil,66441,1
67975,ckberserker,66441,1
67976,Rosaliae,66441,0
67977,Misaki69,66441,1
67978,Sacriven,66441,1
67979,BlackGetterMass,66441,1
67980,DateYutaka,66441,1
67981,chrono1991,66441,1
67982,TheSailorV,66441,1
67983,uniQcassie,66441,1
67984,kuuderes_shadow,66441,1
67985,Pencil_of_Noise,66441,1
67986,tyap,66441,0
67987,spacecowboy,66441,1
67988,naok1334,66441,1
67989,solemgemeos,92136,0
67990,mshaim,92136,1
67991,testing_works,92136,1
67992,Irmingard,92136,1
67993,bobox,92136,1
67994,Psychomorphosis,92136,1
67995,tptai03,92136,1
67996,Serkon,92136,1
67997,wopian,92136,1
67998,S4MU3SK,92136,1
67999,Drakon70,92136,1
68000,HesitantSuccubus,92136,1
68001,TheManofAzure,92136,1
68002,HardzGuardian,92136,1
68003,Kim_Kil_Whan,92136,1
68004,cloudberrybob,92136,0
68005,DonkeyKongInnit,92136,0
68006,lolamall,92136,1
68007,dreadinside,92136,1
68008,GarbageCollector,92136,1
68009,formay,92136,1
68010,HunDun,92136,1
68011,jason3232,92136,1
68012,cesarperez,92136,1
68013,DateYutaka,92136,1
68014,Vindstot,92136,1
68015,spacecowboy,92136,1
68016,Stark700,92136,1
68017,naok1334,92136,1
68018,Shinanim_,66189,1
68019,Beyond_Simping,66189,1
68020,Adrena,66189,0
68021,Bloody_Gaikotsu,66189,1
68022,Jayaindo3016,66189,1
68023,RurukaIdeno,66189,1
68024,anos_23,66189,1
68025,alexnumsegodt,66189,1
68026,pykuuu,66189,1
68027,mshaim,66189,1
68028,testing_works,66189,1
68029,AlchemistTwelve,66189,1
68030,syngyel,66189,1
68031,123shadow456789,66189,1
68032,Psychomorphosis,66189,1
68033,chiroya,66189,1
68034,Pardongo,66189,0
68035,mutouyusei18,66189,1
68036,wopian,66189,1
68037,HesitantSuccubus,66189,1
68038,tptai03,66189,1
68039,hentae_enjoyer,66189,1
68040,chamila,66189,1
68041,Shinonono_Houki,66189,1
68042,Anime_senpai_4,66189,1
68043,feherneoh,66189,1
68044,Lemonsqooze,66189,1
68045,RuShiKoU,66189,1
68046,Tetsuka-B,66189,0
68047,SonMika,66189,1
68048,Nihad_ASLKG,66189,0
68049,man_ASSES,66189,1
68050,HardzGuardian,66189,1
68051,cloudberrybob,66189,0
68052,DENKO-SEKKA,66189,1
68053,Khriel,66189,1
68054,OukanKoshiro,66189,1
68055,Kim_Kil_Whan,66189,1
68056,DonkeyKongInnit,66189,1
68057,CapRye1995,66189,1
68058,TheManofAzure,66189,1
68059,lolamall,66189,1
68060,Wanaziba,66189,1
68061,Death1548,66189,1
68062,Conko513,66189,1
68063,jpls9,66189,1
68064,Panna2202,66189,1
68065,ahmedmix,66189,1
68066,Yuecchan,66189,1
68067,hijcasono21599,66189,1
68068,GarbageCollector,66189,1
68069,yacobeans,66189,1
68070,shanadeshana,66189,1
68071,HunDun,66189,1
68072,formay,66189,1
68073,Rama_pt,66189,1
68074,Titian_Cronus,66189,1
68075,darkbaron_1407,66189,0
68076,MoeMoeLove,66189,1
68077,4nd4rilho,66189,1
68078,Goobis,66189,1
68079,Xenovia,66189,1
68080,Wangel1990,66189,1
68081,Xenobat,66189,1
68082,SHIRO-no-KORI,66189,1
68083,Chocobipepero,66189,1
68084,Sirioth,66189,1
68085,SpringSugar,66189,1
68086,Albanaz,66189,1
68087,domingos789,66189,1
68088,lLeraJ,66189,1
68089,KarkatVantastic,66189,1
68090,YokuseiSeiyoku,66189,1
68091,ChaoticStorm,66189,1
68092,DateYutaka,66189,1
68093,solemgemeos,66139,0
68094,mshaim,66139,1
68095,testing_works,66139,1
68096,Strikebear,66139,0
68097,Psychomorphosis,66139,1
68098,wopian,66139,1
68099,HesitantSuccubus,66139,1
68100,tptai03,66139,1
68101,Kim_Kil_Whan,66139,1
68102,lampard021,66139,1
68103,HardzGuardian,66139,1
68104,cloudberrybob,66139,0
68105,lolamall,66139,1
68106,GarbageCollector,66139,1
68107,HunDun,66139,1
68108,Sirioth,66139,1
68109,DateYutaka,66139,1
68110,TheSailorV,66139,1
68111,Pencil_of_Noise,66139,1
68112,tyap,66139,0
68113,spacecowboy,66139,1
68114,Stark700,66139,1
68115,solemgemeos,66125,0
68116,Miranjairi,66125,1
68117,mshaim,66125,1
68118,testing_works,66125,1
68119,Strikebear,66125,1
68120,Psychomorphosis,66125,1
68121,MarCam12,66125,1
68122,wopian,66125,1
68123,tptai03,66125,1
68124,HesitantSuccubus,66125,1
68125,TAIL-MM,66125,1
68126,nightsky_IX,66125,1
68127,Sailor_Daze,66125,1
68128,Kim_Kil_Whan,66125,1
68129,HardzGuardian,66125,1
68130,cloudberrybob,66125,0
68131,joanne1996,66125,1
68132,CapRye1995,66125,1
68133,DonkeyKongInnit,66125,1
68134,lolamall,66125,1
68135,GarbageCollector,66125,1
68136,GussEber,66125,0
68137,HunDun,66125,1
68138,G-Mak,66125,1
68139,shojima,66125,1
68140,DateYutaka,66125,1
68141,Yuki-,66125,1
68142,Rosaliae,66125,0
68143,TheSailorV,66125,1
68144,Pencil_of_Noise,66125,1
68145,spacecowboy,66125,1
68146,tyap,66125,0
68147,Stark700,66125,1
68148,solemgemeos,66067,0
68149,Rama_pt,66067,1
68150,mshaim,66067,1
68151,testing_works,66067,1
68152,rongpu,66067,1
68153,Psychomorphosis,66067,1
68154,rxertv,66067,1
68155,wopian,66067,1
68156,HesitantSuccubus,66067,1
68157,tptai03,66067,1
68158,Drakon70,66067,1
68159,89NX2Y6ozvlR,66067,1
68160,Kim_Kil_Whan,66067,1
68161,shirobane,66067,1
68162,HardzGuardian,66067,1
68163,cloudberrybob,66067,0
68164,DASAI_BOKU,66067,1
68165,joanne1996,66067,1
68166,CapRye1995,66067,1
68167,DonkeyKongInnit,66067,1
68168,kito_fool_pace,66067,1
68169,lolamall,66067,1
68170,GarbageCollector,66067,1
68171,Snob,66067,1
68172,HunDun,66067,1
68173,Sirioth,66067,1
68174,Maesil,66067,1
68175,DateYutaka,66067,1
68176,TheSailorV,66067,1
68177,BlackGetterMass,66067,1
68178,Riuzed,66067,1
68179,kuuderes_shadow,66067,1
68180,tyap,66067,0
68181,LilyWeiss,66067,1
68182,Stark700,66067,1
68183,spacecowboy,66067,1
68184,solemgemeos,65817,0
68185,mshaim,65817,1
68186,testing_works,65817,1
68187,Psychomorphosis,65817,1
68188,tptai03,65817,1
68189,wopian,65817,1
68190,HesitantSuccubus,65817,1
68191,Kim_Kil_Whan,65817,1
68192,HardzGuardian,65817,1
68193,cloudberrybob,65817,0
68194,joanne1996,65817,1
68195,DonkeyKongInnit,65817,0
68196,lolamall,65817,1
68197,GarbageCollector,65817,1
68198,HunDun,65817,1
68199,formay,65817,1
68200,Sirioth,65817,1
68201,saiuchiha012,65817,1
68202,tyap,65817,0
68203,spacecowboy,65817,1
68204,Stark700,65817,1
68205,SzSoRaISOK,65787,1
68206,mshaim,65787,1
68207,testing_works,65787,1
68208,Strikebear,65787,1
68209,Psychomorphosis,65787,1
68210,wopian,65787,1
68211,tptai03,65787,1
68212,HesitantSuccubus,65787,1
68213,Swampysaurus,65787,1
68214,Kim_Kil_Whan,65787,1
68215,TheLostCore,65787,1
68216,HardzGuardian,65787,1
68217,cloudberrybob,65787,0
68218,joanne1996,65787,1
68219,DonkeyKongInnit,65787,1
68220,DateYutaka,65787,1
68221,lolamall,65787,1
68222,Garamx,65787,1
68223,GarbageCollector,65787,1
68224,kaila_opal,65787,1
68225,formay,65787,1
68226,HunDun,65787,1
68227,Goobis,65787,1
68228,Sirioth,65787,1
68229,shojima,65787,1
68230,DollFishu,65787,1
68231,Zeeni-,65787,1
68232,SilentSnake,65787,1
68233,LunyRem,65787,1
68234,spacecowboy,65787,1
68235,tyap,65787,0
68236,Stark700,65787,1
68237,Lyst_in_hell,84851,1
68238,Evilhunger,84851,1
68239,Bloody_Gaikotsu,84851,1
68240,solemgemeos,84851,1
68241,Majukku,84851,1
68242,Akodokuna,84851,1
68243,MagickMurphy,84851,1
68244,mshaim,84851,1
68245,testing_works,84851,1
68246,Limander,84851,1
68247,Humsteri,84851,1
68248,Virazek,84851,1
68249,animesesenpai101,84851,1
68250,Ceijiro,84851,1
68251,SecondDracrow,84851,1
68252,kenzou_,84851,1
68253,Psychomorphosis,84851,1
68254,arnkm,84851,1
68255,Scratchmen,84851,1
68256,bobox,84851,1
68257,JeffHampter,84851,1
68258,Lisnychy,84851,1
68259,sathaniel,84851,1
68260,wopian,84851,1
68261,HesitantSuccubus,84851,1
68262,ItsJeriko,84851,1
68263,tptai03,84851,1
68264,native-alligator,84851,1
68265,DonDiavolo,84851,1
68266,Sergi0-H,84851,1
68267,Jeikond,84851,1
68268,faythelostsheep,84851,1
68269,corgiuwu,84851,1
68270,Danilogt3000,84851,1
68271,KishinEgg2,84851,1
68272,1kyearoldretard,84851,1
68273,J4ckDr4g0n,84851,1
68274,Unibatzu,84851,1
68275,Drakon70,84851,1
68276,MABfan11,84851,1
68277,DeLamma,84851,1
68278,fuwasen,84851,1
68279,Dkog4,84851,1
68280,ClassyPenguino,84851,1
68281,NierOuji,84851,1
68282,Kim_Kil_Whan,84851,1
68283,AzureLake,84851,1
68284,TheLostCore,84851,1
68285,falco708,84851,1
68286,ThatLamp,84851,1
68287,final4ik,84851,1
68288,Otaku_Genius,84851,1
68289,Mantikor_1,84851,1
68290,HardzGuardian,84851,1
68291,DriverCze,84851,1
68292,alejandromc77,84851,1
68293,Xeisor,84851,1
68294,cloudberrybob,84851,0
68295,Archizard,84851,1
68296,Yuunichi,84851,1
68297,Endless_Warlock,84851,1
68298,TopAnimeOpenings,84851,1
68299,CykaBrot,84851,1
68300,taaksuu,84851,1
68301,DarkHollow4live,84851,1
68302,mushiqusu,84851,1
68303,Yasai-san,84851,1
68304,Raquisar,84851,1
68305,canfert,84851,1
68306,IAmTheRomComGod,84851,1
68307,Viseon,84851,1
68308,Tieria-Shirin,84851,1
68309,Jiromidorakaidoz,84851,1
68310,BartoszPL,84851,1
68311,lolamall,84851,1
68312,solemgemeos,65535,0
68313,Adrena,65535,0
68314,Jayaindo3016,65535,1
68315,alexnumsegodt,65535,1
68316,mshaim,65535,1
68317,testing_works,65535,1
68318,MiLE0104,65535,1
68319,Passerby2802,65535,1
68320,Psychomorphosis,65535,1
68321,GBolt,65535,1
68322,bobox,65535,1
68323,mutouyusei18,65535,1
68324,b331z3bub,65535,1
68325,L0AFER,65535,1
68326,wopian,65535,1
68327,HesitantSuccubus,65535,1
68328,tptai03,65535,1
68329,hentae_enjoyer,65535,1
68330,Bennylokku,65535,1
68331,ziniubie,65535,1
68332,Siegel,65535,1
68333,Kim_Kil_Whan,65535,1
68334,Koggu,65535,1
68335,TheLostCore,65535,1
68336,Neah0714,65535,1
68337,HardzGuardian,65535,1
68338,cloudberrybob,65535,0
68339,joanne1996,65535,1
68340,AdimusReikaVon,65535,1
68341,CapRye1995,65535,1
68342,DonkeyKongInnit,65535,0
68343,Tetsuka-B,65535,0
68344,lolamall,65535,1
68345,TheOne_Eyed_King,65535,1
68346,GarbageCollector,65535,1
68347,Yoshikai,65535,1
68348,Syrums,65535,1
68349,Synthdroid,65535,1
68350,HunDun,65535,1
68351,formay,65535,1
68352,Sirioth,65535,1
68353,Vindstot,65535,1
68354,DateYutaka,65535,1
68355,ChaoticStorm,65535,1
68356,Zetsubo22,65535,1
68357,kuuderes_shadow,65535,1
68358,LunyRem,65535,1
68359,shimeko,65535,1
68360,spacecowboy,65535,1
68361,Stark700,65535,1
68362,tyap,65535,0
68363,IamKei0,65505,1
68364,solemgemeos,65505,0
68365,Adrena,65505,0
68366,Bloody_Gaikotsu,65505,1
68367,mshaim,65505,1
68368,testing_works,65505,1
68369,Psychomorphosis,65505,1
68370,W_eb06,65505,1
68371,mutouyusei18,65505,1
68372,wopian,65505,1
68373,tptai03,65505,1
68374,HesitantSuccubus,65505,1
68375,hentae_enjoyer,65505,1
68376,Tetsuka-B,65505,0
68377,Kim_Kil_Whan,65505,1
68378,alexnumsegodt,65505,1
68379,Weedling,65505,1
68380,HardzGuardian,65505,1
68381,cloudberrybob,65505,0
68382,joanne1996,65505,1
68383,LunarLin,65505,1
68384,CapRye1995,65505,1
68385,DonkeyKongInnit,65505,1
68386,serara5,65505,1
68387,lolamall,65505,1
68388,Strawhat-Shinobi,65505,1
68389,GarbageCollector,65505,1
68390,Messatsu15,65505,1
68391,SoriasSire,65505,1
68392,Aruseus493,65505,0
68393,matrix109,65505,1
68394,HunDun,65505,1
68395,OmegaVal,65505,1
68396,EdgarMtz39,65505,1
68397,Xenovia,65505,1
68398,Sirioth,65505,1
68399,ChaoticStorm,65505,1
68400,Stark700,65505,1
68401,shimeko,65505,1
68402,tyap,65505,0
68403,spacecowboy,65505,1
68404,solemgemeos,65469,0
68405,DateYutaka,65469,1
68406,Adam7002,65469,1
68407,mshaim,65469,1
68408,Teviel,65469,1
68409,testing_works,65469,1
68410,Irmingard,65469,1
68411,Psychomorphosis,65469,1
68412,HikaruSenpai11,65469,1
68413,mutouyusei18,65469,1
68414,wopian,65469,1
68415,tptai03,65469,1
68416,HesitantSuccubus,65469,1
68417,hentae_enjoyer,65469,1
68418,Tetsuka-B,65469,0
68419,Drakon70,65469,1
68420,alexnumsegodt,65469,1
68421,Ronywd,65469,1
68422,Kim_Kil_Whan,65469,1
68423,HardzGuardian,65469,1
68424,cloudberrybob,65469,0
68425,aka_GizmO,65469,1
68426,joanne1996,65469,1
68427,DonkeyKongInnit,65469,1
68428,deathmusume,65469,1
68429,Khalimdor,65469,1
68430,lolamall,65469,1
68431,RoKuRoutA-Rex8s,65469,1
68432,Harmony22,65469,1
68433,lecznara,65469,0
68434,GarbageCollector,65469,1
68435,HunDun,65469,1
68436,darkbaron_1407,65469,0
68437,OmegaVal,65469,1
68438,Sirioth,65469,1
68439,punkhazard,65469,1
68440,LunyRem,65469,1
68441,shimeko,65469,1
68442,spacecowboy,65469,1
68443,Stark700,65469,1
68444,tyap,65469,0
68445,solemgemeos,65167,0
68446,Ku40,65167,1
68447,Omy_,65167,1
68448,Bloody_Gaikotsu,65167,1
68449,KPPLXZ,65167,0
68450,mshaim,65167,1
68451,testing_works,65167,1
68452,syngyel,65167,1
68453,Strikebear,65167,1
68454,chiroya,65167,1
68455,Psychomorphosis,65167,1
68456,bobox,65167,1
68457,wopian,65167,1
68458,HesitantSuccubus,65167,1
68459,tptai03,65167,1
68460,Satoriin,65167,1
68461,Chris___,65167,1
68462,gamebaka100,65167,1
68463,Kim_Kil_Whan,65167,1
68464,crismiri93,65167,1
68465,Tetsuka-B,65167,0
68466,HardzGuardian,65167,1
68467,cloudberrybob,65167,0
68468,Mochidechu,65167,1
68469,setsumis,65167,1
68470,DASAI_BOKU,65167,1
68471,joanne1996,65167,1
68472,softbaked,65167,1
68473,Whole_Nutmeg,65167,0
68474,DonkeyKongInnit,65167,1
68475,Pres,65167,1
68476,formay,65167,1
68477,lolamall,65167,1
68478,OniOnii-chan,65167,1
68479,GarbageCollector,65167,1
68480,Ritsu_Kun,65167,1
68481,Yoshikai,65167,1
68482,Outofphase,65167,1
68483,HunDun,65167,1
68484,Isyu,65167,1
68485,Sirioth,65167,1
68486,LinaSY,65167,1
68487,Jicetus,65167,1
68488,shojima,65167,1
68489,Alencia,65167,1
68490,BlackGetterMass,65167,1
68491,TsuruyaSonozaki,65167,1
68492,Seiirens,65167,1
68493,kuuderes_shadow,65167,1
68494,kishinuma,65167,1
68495,LunyRem,65167,1
68496,Zekamashi,65167,1
68497,spacecowboy,65167,1
68498,svaax,65167,1
68499,tyap,65167,0
68500,naok1334,65167,1
68501,Stark700,65167,1
68502,solemgemeos,65113,0
68503,LegendaryWeed,65113,1
68504,Nocnil,65113,1
68505,mshaim,65113,1
68506,testing_works,65113,1
68507,Strikebear,65113,1
68508,Psychomorphosis,65113,1
68509,MarielXXII,65113,1
68510,tptai03,65113,1
68511,wopian,65113,1
68512,HesitantSuccubus,65113,1
68513,Nemagnich,65113,1
68514,Arsh71011,65113,1
68515,huzaifa_jawad01,65113,1
68516,TheFrozenArcher,65113,1
68517,Kim_Kil_Whan,65113,1
68518,Beunauds,65113,1
68519,nibba-n-disguise,65113,1
68520,HimselfWhatANoob,65113,1
68521,Alberto_Rosso,65113,1
68522,HardzGuardian,65113,1
68523,cloudberrybob,65113,0
68524,ZiroPhoenix,65113,1
68525,idionisio,65113,1
68526,ChestChop,65113,1
68527,Archizard,65113,1
68528,formay,65113,1
68529,lolamall,65113,1
68530,Strawhat-Shinobi,65113,1
68531,Tetsuka-B,65113,0
68532,GarbageCollector,65113,1
68533,urdarkstarvaltin,65113,1
68534,Francis_Team,65113,1
68535,HunDun,65113,1
68536,fordbazzar,65113,1
68537,lLeraJ,65113,1
68538,Sirioth,65113,1
68539,shojima,65113,1
68540,Vindstot,65113,1
68541,domingos789,65113,1
68542,chorono,65113,1
68543,ignisha,65113,1
68544,BlackGetterMass,65113,1
68545,kuuderes_shadow,65113,1
68546,Zekamashi,65113,1
68547,spacecowboy,65113,1
68548,Stark700,65113,1
68549,tyap,65113,0
68550,MonkeyDLuffy_JB,84849,1
68551,Cosmiq,84849,1
68552,EndinTaklejisi,84849,1
68553,solemgemeos,84849,0
68554,Bloody_Gaikotsu,84849,1
68555,Toter_,84849,1
68556,Showtime101,84849,1
68557,Bunnylove2023,84849,1
68558,Reef7,84849,1
68559,mshaim,84849,1
68560,testing_works,84849,1
68561,CzBj19072005,84849,1
68562,Crazlot,84849,1
68563,Saisho-no-kyofu,84849,1
68564,G_A_V,84849,1
68565,Krescentia,84849,1
68566,Zora_Hime,84849,1
68567,Strikebear,84849,1
68568,Mikami_Kagerou,84849,1
68569,SlaviaAceX,84849,1
68570,Lempika,84849,1
68571,Psychomorphosis,84849,1
68572,888777666555,84849,1
68573,bobox,84849,1
68574,wopian,84849,1
68575,HesitantSuccubus,84849,1
68576,Disapointmnt-san,84849,1
68577,tptai03,84849,1
68578,13CatLady,84849,1
68579,Ms-411,84849,1
68580,MoomanXX,84849,1
68581,Mielona,84849,1
68582,Ivaneysden,84849,1
68583,Kim_Kil_Whan,84849,1
68584,HarrisonWP,84849,1
68585,crismiri93,84849,1
68586,BrandyStubbs,84849,1
68587,maisanwaifugoals,84849,0
68588,TheLostCore,84849,1
68589,oceanmixture,84849,1
68590,JaBait,84849,1
68591,Abshinthium,84849,1
68592,Guilty_Ammo,84849,1
68593,HardzGuardian,84849,1
68594,Nagito23,84849,1
68595,cloudberrybob,84849,0
68596,AilurusHush,84849,1
68597,tatiiz02,84849,1
68598,PasteLord,84849,1
68599,shirobane,84849,1
68600,GloHst1cks,84849,1
68601,shellyanime,84849,1
68602,AFJ,84849,1
68603,Tieria-Shirin,84849,1
68604,Twig_Meow,84849,1
68605,lolamall,84849,1
68606,iiLEGACY,84849,1
68607,sashalee,84849,0
68608,ButcherBird,84849,1
68609,usererror413,84849,1
68610,GarbageCollector,84849,1
68611,MissYaoiBL,84849,1
68612,Kanae_Chaa_,84849,1
68613,HunDun,84849,1
68614,formay,84849,1
68615,Superdooper224,84849,1
68616,Ryosei_Hime,84849,1
68617,Strawhat-Shinobi,84849,1
68618,Kati110,84849,1
68619,Knoxxturre,84849,1
68620,Merihella,84849,1
68621,Palsa,84849,1
68622,fillings,84849,1
68623,Neah0714,84849,1
68624,QlikSter,84849,1
68625,solemgemeos,92133,0
68626,mshaim,92133,1
68627,testing_works,92133,1
68628,Isaac2313,92133,1
68629,Irmingard,92133,1
68630,bobox,92133,1
68631,Psychomorphosis,92133,1
68632,tptai03,92133,1
68633,Isimran,92133,1
68634,wopian,92133,1
68635,Rhgtyfdqws,92133,1
68636,vaender,92133,1
68637,S4MU3SK,92133,1
68638,Drakon70,92133,1
68639,HesitantSuccubus,92133,1
68640,KennFy,92133,1
68641,Winterstarr,92133,1
68642,HardzGuardian,92133,1
68643,Kim_Kil_Whan,92133,1
68644,cloudberrybob,92133,0
68645,DonkeyKongInnit,92133,0
68646,lolamall,92133,1
68647,formay,92133,1
68648,dreadinside,92133,1
68649,GarbageCollector,92133,1
68650,HunDun,92133,1
68651,jason3232,92133,1
68652,cesarperez,92133,1
68653,DateYutaka,92133,1
68654,Vindstot,92133,1
68655,spacecowboy,92133,1
68656,Stark700,92133,1
68657,naok1334,92133,1
68658,solemgemeos,64847,0
68659,Rodion777,64847,1
68660,ShadowKuma13,64847,1
68661,alexnumsegodt,64847,1
68662,yagamichino,64847,1
68663,mshaim,64847,1
68664,testing_works,64847,1
68665,kingmadara370,64847,1
68666,Hrishikesh_Aggra,64847,1
68667,CrimsonBullets,64847,1
68668,bubufu,64847,1
68669,Nexnam,64847,0
68670,4788,64847,1
68671,CzBj19072005,64847,1
68672,Lnsanitynarwhals,64847,1
68673,Psychomorphosis,64847,1
68674,chiroya,64847,1
68675,Jafranzen,64847,1
68676,bobox,64847,1
68677,Daigreid,64847,1
68678,Hito0,64847,1
68679,wopian,64847,1
68680,HesitantSuccubus,64847,1
68681,tptai03,64847,1
68682,CrimLogic,64847,1
68683,DiegoMarques,64847,1
68684,sperma_goreng,64847,1
68685,Pamuwu,64847,1
68686,exoticlucas,64847,1
68687,goldfishluke,64847,1
68688,Hatstacker,64847,1
68689,Tabe,64847,1
68690,Kim_Kil_Whan,64847,1
68691,Clubvic,64847,1
68692,AiraRe,64847,1
68693,Joshua_H_M_P,64847,1
68694,Woodenpond,64847,1
68695,HarrisonWP,64847,1
68696,Acro_Note,64847,1
68697,TheLostCore,64847,1
68698,Rydex,64847,1
68699,Zaebor,64847,1
68700,Unclenched,64847,1
68701,ssmetaknight,64847,1
68702,donald_trump0192,64847,1
68703,Jurgens,64847,0
68704,Guilty_Ammo,64847,1
68705,HardzGuardian,64847,1
68706,cloudberrybob,64847,0
68707,Haniemi,64847,1
68708,CapRye1995,64847,1
68709,Xxracso40xX,64847,1
68710,DonkeyKongInnit,64847,1
68711,kito_fool_pace,64847,1
68712,Woobsy,64847,1
68713,Erincreates,64847,1
68714,yurimaniakku,64847,1
68715,Marra1234,64847,1
68716,Immunolamine,64847,1
68717,Tetsuka-B,64847,0
68718,Zestral,64847,1
68719,Ayman_Galeb,64847,1
68720,Razeth,64847,1
68721,lolamall,64847,1
68722,Frogcrush,64847,1
68723,TheDeadDreamer,64847,1
68724,hikizisa,64847,1
68725,Adolf-IV,64847,1
68726,Alkapunisher,64847,1
68727,DJ_Angelo,64847,1
68728,MarvelCapcom3,64847,1
68729,AungKW,64847,1
68730,StarmiyaParfait,64847,1
68731,ShotaVictory,64847,1
68732,Andrea991072,64847,1
68733,Phadhoethz,64821,1
68734,didhatil,64821,1
68735,eliasbraunv,64821,1
68736,solemgemeos,64821,0
68737,Strikrr,64821,1
68738,Bloody_Gaikotsu,64821,1
68739,revivengocanh,64821,0
68740,alieina,64821,1
68741,LeoIsamaru,64821,1
68742,Kamilek,64821,1
68743,ndfsa,64821,1
68744,yume44,64821,1
68745,karinablue44,64821,1
68746,Raight,64821,1
68747,ArchFreedom,64821,1
68748,Coldswordsman,64821,1
68749,NdweNdwe,64821,1
68750,maijko,64821,1
68751,SlipknotFare,64821,1
68752,atmosanimes,64821,1
68753,alexnumsegodt,64821,1
68754,LS_11,64821,1
68755,mshaim,64821,1
68756,testing_works,64821,1
68757,vomvii,64821,1
68758,CzBj19072005,64821,1
68759,Sho_to_kan0017,64821,1
68760,indismom,64821,1
68761,r1kxe,64821,1
68762,TNLE01,64821,1
68763,extracylinder75,64821,1
68764,C3eru,64821,1
68765,Houtaku,64821,1
68766,sadboyshin,64821,1
68767,ekulispikkle,64821,1
68768,RenamedUser_947,64821,1
68769,Ibrahimuvik,64821,1
68770,Abellister_15,64821,1
68771,Kiri-haruka,64821,1
68772,Bijoy997451,64821,1
68773,Psychomorphosis,64821,1
68774,Atherasia,64821,0
68775,Prank3322,64821,1
68776,SmurffiIX,64821,1
68777,Purple_Gh0st24,64821,1
68778,Hamdhani,64821,1
